kid,value,idf
"27438","58675","6.915790"
"27439","83631","6.862784"
"27440","58674","6.917808"
"27441","83630","6.897807"
"27442","58677","6.982481"
"27443","83633","6.980328"
"27444","58676","6.851377"
"27445","83632","6.880142"
"27446","58682","6.874322"
"27447","58681","6.885996"
"27448","58684","6.885996"
"27449","58683","6.938217"
"27450","83617","6.897807"
"27451","83616","6.915790"
"27452","58680","6.909759"
"27453","83619","6.878199"
"27454","83618","6.932050"
"27455","10701","6.963270"
"27456","83624","6.934101"
"27457","10700","6.956947"
"27458","58689","6.927960"
"27459","83623","6.944421"
"27460","10703","6.950665"
"27461","83626","6.832650"
"27462","10702","6.995496"
"27463","83625","6.952754"
"27464","10705","6.913775"
"27465","58686","6.921856"
"27466","83620","6.946498"
"27467","10704","6.870461"
"27468","58685","6.876259"
"27469","10707","6.927960"
"27470","58688","6.915790"
"27471","83622","6.787311"
"27472","10706","6.874322"
"27473","58687","7.031055"
"27474","83621","6.973897"
"27475","58693","6.895829"
"27476","58692","6.876259"
"27477","58695","6.954849"
"27478","58694","6.921856"
"27479","83649","6.923887"
"27480","58691","6.870461"
"27481","58690","6.938217"
"27482","83657","6.864698"
"27483","83656","6.870461"
"27484","83659","6.919830"
"27485","83658","6.808817"
"27486","58697","6.940280"
"27487","83653","6.897807"
"27488","58696","6.965386"
"27489","83652","6.905759"
"27490","58699","6.889917"
"27491","83655","6.921856"
"27492","58698","6.923887"
"27493","83654","6.952754"
"27494","83651","6.821579"
"27495","83650","6.897807"
"27496","83639","6.927960"
"27497","83638","6.959051"
"27498","83646","6.938217"
"27499","83645","7.002068"
"27500","83648","6.880142"
"27501","83647","6.936157"
"27502","83642","6.956947"
"27503","83641","6.862784"
"27504","83644","6.882090"
"27505","83643","6.936157"
"27506","83640","6.860874"
"27507","83679","6.866615"
"27508","83678","6.976036"
"27509","83675","6.932050"
"27510","83674","6.959051"
"27511","83677","6.917808"
"27512","83676","6.959051"
"27513","83671","7.033320"
"27514","83670","6.880142"
"27515","83673","6.783772"
"27516","83672","6.940280"
"27517","83668","6.991139"
"27518","83667","6.843844"
"27519","83669","6.978180"
"27520","83664","6.913775"
"27521","83663","6.849488"
"27522","83666","6.956947"
"27523","83665","6.963270"
"27524","83660","6.997682"
"27525","83662","6.885996"
"27526","83661","6.832650"
"27527","83697","6.913775"
"27528","83696","6.999873"
"27529","83699","6.843844"
"27530","83698","6.889917"
"27531","83693","6.967507"
"27532","83692","6.915790"
"27533","83695","6.872390"
"27534","83694","6.984638"
"27535","83691","6.942349"
"27536","83690","7.028796"
"27537","83689","6.986801"
"27538","83686","6.876259"
"27539","83685","6.849488"
"27540","83688","6.927960"
"27541","83687","6.857064"
"27542","83682","6.872390"
"27543","83681","6.843844"
"27544","83684","6.944421"
"27545","83683","6.909759"
"27546","83680","6.858967"
"27547","19225","6.855165"
"27548","19224","7.002068"
"27549","19227","6.903765"
"27550","19226","6.845722"
"27551","19221","6.911765"
"27552","19220","6.925921"
"27553","19223","6.876259"
"27554","19222","6.984638"
"27555","10899","6.872390"
"27556","58833","6.889917"
"27557","10898","6.895829"
"27558","58832","6.940280"
"27559","58835","6.915790"
"27560","58834","6.967507"
"27561","58831","6.915790"
"27562","58830","6.952754"
"27563","10891","6.952754"
"27564","10890","6.897807"
"27565","10893","6.838231"
"27566","10892","6.923887"
"27567","10895","6.969633"
"27568","19229","6.845722"
"27569","58837","6.925921"
"27570","10894","6.882090"
"27571","19228","6.932050"
"27572","58836","6.874322"
"27573","10897","6.923887"
"27574","58839","6.878199"
"27575","10896","6.893854"
"27576","58838","6.965386"
"27577","19236","6.921856"
"27578","19235","6.946498"
"27579","19238","6.882090"
"27580","19237","6.915790"
"27581","19232","6.913775"
"27582","19231","6.887955"
"27583","19234","6.870461"
"27584","19233","6.954849"
"27585","19230","6.978180"
"27586","58844","6.930003"
"27587","58843","6.950665"
"27588","58846","6.909759"
"27589","58845","6.838231"
"27590","58840","6.919830"
"27591","58842","6.905759"
"27592","58841","6.897807"
"27593","58848","6.942349"
"27594","19239","7.024291"
"27595","58847","6.884041"
"27596","58849","6.952754"
"27597","19203","6.853269"
"27598","19202","6.897807"
"27599","19205","6.864698"
"27600","19204","6.891884"
"27601","19201","6.880142"
"27602","19200","6.909759"
"27603","83808","6.810631"
"27604","83807","6.857064"
"27605","83809","6.936157"
"27606","83804","6.876259"
"27607","83803","6.980328"
"27608","83806","6.986801"
"27609","83805","6.834507"
"27610","10877","6.991139"
"27611","58855","6.878199"
"27612","83811","6.915790"
"27613","10876","6.895829"
"27614","58854","6.984638"
"27615","83810","6.956947"
"27616","10879","6.961158"
"27617","58857","6.980328"
"27618","83813","6.893854"
"27619","10878","6.954849"
"27620","58856","6.905759"
"27621","83812","6.812447"
"27622","58851","6.884041"
"27623","58850","6.901775"
"27624","58853","6.899789"
"27625","58852","6.936157"
"27626","10871","6.961158"
"27627","10870","6.899789"
"27628","10873","6.901775"
"27629","19207","6.934101"
"27630","58859","6.932050"
"27631","10872","6.887955"
"27632","19206","6.858967"
"27633","58858","6.866615"
"27634","10875","6.893854"
"27635","19209","6.895829"
"27636","10874","6.934101"
"27637","19208","6.909759"
"27638","19214","6.907757"
"27639","19213","6.971763"
"27640","19216","6.841969"
"27641","19215","6.832650"
"27642","19210","6.913775"
"27643","19212","6.876259"
"27644","19211","6.913775"
"27645","58860","6.885996"
"27646","10888","6.969633"
"27647","58866","6.851377"
"27648","83800","6.895829"
"27649","10887","6.940280"
"27650","58865","6.870461"
"27651","58868","6.838231"
"27652","83802","6.893854"
"27653","10889","6.959051"
"27654","58867","7.013118"
"27655","83801","6.919830"
"27656","58862","6.940280"
"27657","58861","6.907757"
"27658","58864","6.923887"
"27659","58863","6.876259"
"27660","10880","6.884041"
"27661","10882","6.915790"
"27662","10881","6.907757"
"27663","10884","6.986801"
"27664","19218","6.961158"
"27665","10883","6.872390"
"27666","19217","6.868536"
"27667","58869","6.889917"
"27668","10886","6.950665"
"27669","10885","6.885996"
"27670","19219","6.936157"
"27671","83829","6.897807"
"27672","58871","6.967507"
"27673","58870","6.903765"
"27674","83826","6.965386"
"27675","83825","6.956947"
"27676","83828","6.946498"
"27677","83827","6.905759"
"27678","10855","6.946498"
"27679","58877","7.008683"
"27680","83833","6.946498"
"27681","10854","6.942349"
"27682","58876","6.897807"
"27683","83832","6.938217"
"27684","10857","6.841969"
"27685","58879","6.923887"
"27686","83835","6.882090"
"27687","10856","6.976036"
"27688","58878","6.866615"
"27689","83834","6.884041"
"27690","10859","6.882090"
"27691","58873","6.864698"
"27692","10858","6.909759"
"27693","58872","6.921856"
"27694","58875","6.919830"
"27695","83831","6.903765"
"27696","58874","6.921856"
"27697","83830","6.948579"
"27698","10851","6.905759"
"27699","10850","6.909759"
"27700","10853","6.855165"
"27701","10852","6.899789"
"27702","58880","6.934101"
"27703","83819","6.847603"
"27704","83818","6.893854"
"27705","58882","6.976036"
"27706","58881","6.936157"
"27707","83815","6.913775"
"27708","83814","6.893854"
"27709","83817","6.946498"
"27710","83816","6.882090"
"27711","10866","6.978180"
"27712","58888","6.866615"
"27713","83822","6.891884"
"27714","10865","6.893854"
"27715","58887","6.954849"
"27716","83821","6.895829"
"27717","10868","6.954849"
"27718","83824","6.995496"
"27719","10867","6.993315"
"27720","58889","6.959051"
"27721","83823","6.905759"
"27722","58884","6.849488"
"27723","10869","6.971763"
"27724","58883","6.938217"
"27725","58886","6.980328"
"27726","83820","6.909759"
"27727","58885","6.870461"
"27728","10860","6.944421"
"27729","10862","6.936157"
"27730","10861","6.948579"
"27731","10864","6.988967"
"27732","10863","6.938217"
"27733","58891","6.971763"
"27734","10829","6.932050"
"27735","58890","6.889917"
"27736","58893","6.934101"
"27737","58892","6.909759"
"27738","83848","6.885996"
"27739","83847","6.864698"
"27740","83849","6.866615"
"27741","10833","6.948579"
"27742","58899","6.976036"
"27743","83855","6.899789"
"27744","10832","6.858967"
"27745","58898","6.913775"
"27746","83854","6.864698"
"27747","10835","6.932050"
"27748","83857","6.903765"
"27749","10834","6.836367"
"27750","83856","6.961158"
"27751","10837","6.868536"
"27752","58895","6.885996"
"27753","83851","6.891884"
"27754","10836","6.901775"
"27755","58894","6.876259"
"27756","83850","6.932050"
"27757","10839","6.884041"
"27758","58897","6.954849"
"27759","83853","6.905759"
"27760","10838","6.855165"
"27761","58896","6.961158"
"27762","83852","6.956947"
"27763","10831","6.864698"
"27764","10830","6.938217"
"27765","83837","6.921856"
"27766","83836","6.796216"
"27767","83839","6.930003"
"27768","83838","6.950665"
"27769","10844","6.909759"
"27770","83844","6.895829"
"27771","10843","6.899789"
"27772","83843","6.864698"
"27773","10846","6.880142"
"27774","83846","6.891884"
"27775","10845","6.909759"
"27776","83845","6.946498"
"27777","10848","6.909759"
"27778","83840","6.921856"
"27779","10847","6.959051"
"27780","83842","7.010898"
"27781","10849","6.963270"
"27782","83841","6.853269"
"27783","10840","6.887955"
"27784","10842","6.868536"
"27785","10841","6.917808"
"27786","44269","6.961158"
"27787","44268","6.952754"
"27788","44265","6.988967"
"27789","44264","6.884041"
"27790","44267","6.944421"
"27791","44266","6.954849"
"27792","44261","6.921856"
"27793","44260","6.907757"
"27794","44263","6.911765"
"27795","44262","6.895829"
"27796","44258","6.927960"
"27797","44257","6.889917"
"27798","44259","6.872390"
"27799","44254","6.889917"
"27800","44253","6.911765"
"27801","44256","6.925921"
"27802","44255","6.969633"
"27803","44250","6.817916"
"27804","44252","6.870461"
"27805","44251","6.969633"
"27806","44247","6.801597"
"27807","44246","7.008683"
"27808","44249","6.836367"
"27809","44248","6.882090"
"27810","19287","6.889917"
"27811","44243","6.909759"
"27812","19286","6.915790"
"27813","44242","6.932050"
"27814","19289","6.858967"
"27815","44245","6.923887"
"27816","19288","6.984638"
"27817","44244","6.878199"
"27818","19283","6.893854"
"27819","19282","6.971763"
"27820","19285","6.959051"
"27821","19284","6.934101"
"27822","19281","6.882090"
"27823","19280","6.885996"
"27824","44241","7.049321"
"27825","44240","6.954849"
"27826","44236","6.915790"
"27827","44235","6.805201"
"27828","44238","6.895829"
"27829","44237","6.819746"
"27830","19298","6.911765"
"27831","44232","6.980328"
"27832","19297","6.858967"
"27833","44231","6.828946"
"27834","44234","6.961158"
"27835","19299","6.836367"
"27836","44233","6.891884"
"27837","19294","6.995496"
"27838","19293","6.986801"
"27839","19296","6.889917"
"27840","19295","6.940280"
"27841","19290","6.938217"
"27842","44239","6.948579"
"27843","19292","6.830796"
"27844","19291","6.946498"
"27845","44230","6.946498"
"27846","19269","6.841969"
"27847","44225","6.876259"
"27848","19268","6.927960"
"27849","44224","6.817916"
"27850","44227","6.895829"
"27851","44226","6.880142"
"27852","19265","6.868536"
"27853","44221","6.915790"
"27854","19264","6.930003"
"27855","44220","6.893854"
"27856","19267","6.952754"
"27857","44223","6.948579"
"27858","19266","6.862784"
"27859","44222","6.969633"
"27860","19261","6.936157"
"27861","19260","6.976036"
"27862","19263","6.948579"
"27863","19262","6.878199"
"27864","44229","6.984638"
"27865","44228","6.986801"
"27866","44214","6.897807"
"27867","19279","6.880142"
"27868","44213","6.876259"
"27869","44216","6.899789"
"27870","44215","6.884041"
"27871","19276","6.932050"
"27872","44210","6.882090"
"27873","19275","6.884041"
"27874","19278","6.913775"
"27875","44212","6.878199"
"27876","19277","6.889917"
"27877","44211","6.959051"
"27878","19272","6.885996"
"27879","19271","6.934101"
"27880","19274","6.982481"
"27881","19273","6.866615"
"27882","44218","7.010898"
"27883","44217","7.004268"
"27884","19270","6.917808"
"27885","44219","6.915790"
"27886","58800","6.849488"
"27887","58802","6.919830"
"27888","58801","6.907757"
"27889","58808","6.895829"
"27890","58807","6.927960"
"27891","58809","6.923887"
"27892","58804","6.963270"
"27893","58803","6.915790"
"27894","58806","6.956947"
"27895","58805","6.876259"
"27896","19247","6.874322"
"27897","44203","6.911765"
"27898","19246","6.794429"
"27899","44202","6.891884"
"27900","19249","6.932050"
"27901","44205","6.905759"
"27902","19248","6.954849"
"27903","44204","6.956947"
"27904","19243","6.921856"
"27905","19242","6.923887"
"27906","19245","6.942349"
"27907","44201","6.832650"
"27908","19244","6.891884"
"27909","44200","6.862784"
"27910","19241","6.903765"
"27911","19240","6.882090"
"27912","44207","6.917808"
"27913","44206","6.872390"
"27914","44209","6.853269"
"27915","44208","6.988967"
"27916","58811","6.885996"
"27917","58810","7.019807"
"27918","58813","6.930003"
"27919","58812","6.940280"
"27920","58819","6.982481"
"27921","58818","6.952754"
"27922","58815","6.893854"
"27923","58814","6.841969"
"27924","58817","6.907757"
"27925","58816","6.942349"
"27926","19258","6.907757"
"27927","19257","6.885996"
"27928","19259","6.944421"
"27929","19254","6.925921"
"27930","19253","6.821579"
"27931","19256","6.965386"
"27932","19255","6.925921"
"27933","19250","6.870461"
"27934","19252","6.893854"
"27935","19251","7.002068"
"27936","58822","6.991139"
"27937","58821","6.988967"
"27938","58824","6.982481"
"27939","58823","6.899789"
"27940","58820","6.967507"
"27941","58829","6.961158"
"27942","58826","6.940280"
"27943","58825","6.944421"
"27944","58828","6.862784"
"27945","58827","6.889917"
"27946","44199","6.993315"
"27947","44198","6.963270"
"27948","44195","6.940280"
"27949","44194","6.847603"
"27950","44197","6.843844"
"27951","44196","6.942349"
"27952","44191","6.986801"
"27953","44190","6.952754"
"27954","44193","6.932050"
"27955","44192","6.864698"
"27956","44188","6.930003"
"27957","44187","6.936157"
"27958","44189","6.851377"
"27959","44184","6.925921"
"27960","44183","6.934101"
"27961","44186","6.946498"
"27962","44185","6.911765"
"27963","44180","6.936157"
"27964","44182","6.864698"
"27965","44181","6.925921"
"27966","44177","6.942349"
"27967","44176","6.940280"
"27968","44179","6.907757"
"27969","44178","6.956947"
"27970","44173","6.984638"
"27971","44172","6.954849"
"27972","44175","6.976036"
"27973","44174","6.895829"
"27974","44171","6.893854"
"27975","44170","6.874322"
"27976","44169","6.832650"
"27977","44166","6.895829"
"27978","44165","6.872390"
"27979","44168","6.917808"
"27980","44167","6.860874"
"27981","44162","6.927960"
"27982","44161","6.971763"
"27983","44164","6.942349"
"27984","44163","6.884041"
"27985","44160","6.927960"
"27986","44159","6.836367"
"27987","44158","6.980328"
"27988","44155","6.889917"
"27989","44154","6.923887"
"27990","44157","6.897807"
"27991","44156","6.988967"
"27992","44151","6.874322"
"27993","44150","6.959051"
"27994","44153","6.976036"
"27995","44152","6.882090"
"27996","10808","6.942349"
"27997","58792","6.946498"
"27998","10807","6.946498"
"27999","58791","6.851377"
"28000","58794","6.907757"
"28001","10809","6.827099"
"28002","58793","6.897807"
"28003","83749","6.919830"
"28004","83748","6.956947"
"28005","58790","6.991139"
"28006","10811","6.874322"
"28007","83756","6.911765"
"28008","10810","6.897807"
"28009","58799","6.925921"
"28010","83755","6.978180"
"28011","10813","6.932050"
"28012","83758","6.853269"
"28013","10812","6.944421"
"28014","83757","6.901775"
"28015","10815","6.828946"
"28016","58796","6.903765"
"28017","83752","6.917808"
"28018","10814","6.878199"
"28019","58795","6.930003"
"28020","83751","6.921856"
"28021","10817","6.919830"
"28022","58798","6.909759"
"28023","83754","6.909759"
"28024","10816","6.876259"
"28025","58797","6.872390"
"28026","83753","6.925921"
"28027","83750","6.913775"
"28028","10819","6.938217"
